HYBAS_ID_08,PFAF_ID_07,s_T300,s_T400,s_T500,s_T600,s_T700,s_T800,s_ELEVDEF,s_AREA50
8080325250,8229240,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream
8080325530,8228660,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream
8080325550,8229240,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream
8080325470,8228660,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Downstream
8080325590,8229240,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream
8080325340,8228660,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Downstream
8080325330,8228660,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream
8080326570,8229240,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream
8080326630,8229240,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Upstream,Downstream
8080323430,8228660,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream
8080323380,8228660,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream
8080309950,8228499,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream
8080310210,8228499,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream
8080310220,8228499,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream
8080329030,8229240,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Upstream,Downstream
8080329060,8229240,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream
8080329490,8229240,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream
8080329430,8229240,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream
8080339600,8228708,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream
8080339660,8228709,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream
8080316100,8228499,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream
8080316160,8228499,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Downstream
8080339260,8228708,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream
8080339230,8228708,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream
8080316730,8228499,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream
8080316740,8228499,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Downstream
8080340040,8228708,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Upstream,Upstream
8080340030,8228708,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream
8080340910,8228709,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Upstream,Downstream
8080340920,8228709,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream
8080340890,8228709,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream
8080340900,8228709,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Upstream,Downstream
8080326960,8229367,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream
8080340360,8228708,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream
8080340390,8228708,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Upstream,Upstream
8080340670,8228709,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream
8080340640,8228709,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream
8080340400,8228709,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream
8080340380,8228709,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream
8080328330,8229390,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Upstream,Downstream
8080328850,8229390,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Upstream,Upstream
8080328840,8229390,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Upstream,Downstream
8080339530,8228708,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream
8080339510,8228708,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream
8080319770,8228499,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream
8080319740,8228499,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream
8080326760,8229367,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream
8080326770,8229367,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream
8080326870,8229367,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream
8080326830,8229367,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream
8080330330,8229390,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Upstream,Upstream
8080330370,8229390,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Upstream,Upstream
8080326390,8229367,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream
8080326280,8229367,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream
8080331690,8229390,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream
8080331660,8229390,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Upstream,Upstream
8080331700,8229390,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream
8080331680,8229390,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream
8080326000,8229367,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream
8080325980,8229367,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream
8080332000,8229504,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream
8080342750,8228970,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream
8080332340,8229506,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream
8080342740,8228970,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream
8080342770,8228970,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Upstream,Downstream
8080332700,8229508,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream
8080330810,8229504,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Upstream,Upstream
8080330790,8229504,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream
8080342520,8228970,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Upstream,Upstream
8080342560,8228970,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Upstream,Downstream
8080334470,8229506,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream
8080334540,8229506,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream
8080330150,8229504,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream
8080330080,8229504,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Upstream,Upstream
8080333490,8229508,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream
8080333500,8229508,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream
8080344070,8228929,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream
8080330380,8229504,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream
8080330320,8229504,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream
8080335290,8229506,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream
8080335310,8229506,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream
8080335650,8229506,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream
8080335680,8229506,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream
8080342720,8228970,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream
8080342730,8228970,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Upstream,Upstream
8080342700,8228970,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream
8080342760,8228970,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream
8080344390,8228929,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream
8080344400,8228929,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream
8080334280,8229508,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream
8080334330,8229508,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream
8080330260,8229504,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream
8080330220,8229504,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream
8080335610,8229506,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream
8080335690,8229506,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream
8080341350,8229480,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream
8080341500,8229480,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream
8080341490,8229480,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream
8080343130,8228991,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream
8080331800,8229770,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream
8080336020,8229508,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream
8080336040,8229508,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream
8080344900,8228929,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream
8080344940,8228929,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Downstream
8080344890,8228929,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Downstream
8080344930,8228929,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream
8080332460,8229770,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream
8080332400,8229770,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream
8080328040,8229606,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream
8080344950,8228929,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream
8080344970,8228929,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream
8080327950,8229606,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream
8080327940,8229606,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream
8080335350,8229722,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream
8080342330,8229480,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream
8080342340,8229480,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream
8080343630,8228991,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream
8080343660,8228991,Upstream,Upstream,Downstream,Downstream,Downstream,Downstream,Upstream,Upstream
8080337310,8229508,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream
8080337320,8229508,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream
8080328320,8229606,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Downstream,Downstream
8080328190,8229606,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream
8080328700,8229606,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Downstream,Downstream
8080328730,8229606,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream
8080335890,8229722,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream
8080335970,8229722,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream
8080328770,8229606,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream
8080328800,8229606,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream
8080333200,8229770,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream
8080333210,8229770,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream
8080335600,8229722,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream
8080335560,8229722,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream
8080342370,8229480,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream
8080342390,8229480,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream
8080344430,8228991,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream
8080344440,8228991,Upstream,Upstream,Downstream,Downstream,Downstream,Downstream,Upstream,Upstream
8080335960,8229722,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream
8080336000,8229722,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream
8080344510,8228991,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream
8080344540,8228991,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream
8080332690,8229770,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream
8080332730,8229770,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream
8080332680,8229770,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream
8080332630,8229770,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream
8080344740,8228991,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream
8080344730,8228991,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream
8080342870,8229480,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream
8080342880,8229480,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream
8080336540,8229722,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream
8080336570,8229722,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream
8080332260,8229950,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream
8080332210,8229940,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream
8080331200,8229950,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream
8080332390,8229922,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream
8080331190,8229950,Upstream,Upstream,Upstream,Upstream,Downstream,Downstream,Upstream,Downstream
8080331100,8229940,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream
8080331090,8229940,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream
8080336530,8229804,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream
8080329830,8229950,Upstream,Upstream,Upstream,Upstream,Downstream,Downstream,Upstream,Downstream
8080329770,8229950,Upstream,Upstream,Upstream,Upstream,Downstream,Downstream,Upstream,Upstream
8080329340,8229940,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream
8080329330,8229940,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream
8080328920,8229950,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream
8080328960,8229950,Upstream,Upstream,Upstream,Upstream,Downstream,Downstream,Upstream,Upstream
8080330510,8229922,Upstream,Downstream,Downstream,Downstream,Downstream,Downstream,Upstream,Downstream
8080330430,8229922,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream
8080328310,8229950,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream
8080328250,8229950,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream
8080327770,8229940,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream
8080327780,8229940,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream
8080338630,8229804,Upstream,Downstream,Downstream,Downstream,Downstream,Downstream,Upstream,Upstream
